exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,choice_5,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links
2000,平成29年10月月,40,single,労働生理,労働生理,腎臓・泌尿器系に関する次の記述のうち、誤っているものはどれか。,,,,,,腎臓の腎小体では、糸球体から血液中の血球及び蛋白質以外の成分がボウマン嚢に濾し出され、原尿が生成される。,腎臓の尿細管では、原尿に含まれる大部分の水分及び身体に必要な成分が血液中に再吸収され、残りが尿として生成される。,腎臓は、背骨の両側に左右一対あり、それぞれの腎臓から複数の尿管が出て、膀胱ぼうこうにつながっている。,尿は淡黄色の液体で、固有の臭気を有し、通常、弱酸性である。,尿の約95%は水分で、約5%が固形物であるが、その成分が全身の健康状態をよく反映するので、尿検査は健康診断などで広く行われている。,3,FALSE,FALSE,,正解は3。各腎臓から出る尿管は左右1本ずつであり、「複数の尿管が出て」とする記述が誤り。1の糸球体で血球と蛋白質以外の成分がボウマン嚢へ濾し出され原尿が生成されること、2の尿細管で大部分の水分と必要な成分が血液中に再吸収され残りが尿となること、4の尿が淡黄色で固有の臭気をもち通常弱酸性であること、5の尿が約95%水分・約5%固形物で全身の健康状態を反映し尿検査が広く行われることは、いずれも正しい。,③の「腎臓から複数の尿管が出ている」という記述です。各腎臓から出る尿管は1本です。腎小体での原尿生成（①正）、尿細管での水分再吸収（②正）はいずれも正しい内容です。,③の「腎臓から複数の尿管が出ている」という記述です 腎臓・泌尿器系で誤っているのは正答③の「腎臓から複数の尿管が出ている」という記述です。,1:（1）「腎臓の腎小体では、糸球体から血液中の血球及び蛋白質以外の成分がボウマン嚢に濾し出され、原尿が生成される。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「腎臓は、背骨の両側に左右一対あり、それぞれの腎臓から複数の尿管が出て、膀胱ぼうこうにつながっている。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「腎臓の尿細管では、原尿に含まれる大部分の水分及び身体に必要な成分が血液中に再吸収され、残りが尿として生成される。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「腎臓は、背骨の両側に左右一対あり、それぞれの腎臓から複数の尿管が出て、膀胱ぼうこうにつながっている。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:選択肢（4）「尿は淡黄色の液体で、固有の臭気を有し、通常、弱酸性である。」は、労働生理の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「尿の約95%は水分で、約5%が固形物であるが、その成分が全身の健康状態をよく反映するので、尿検査は健康診断などで広く行われている。」は、労働生理の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
2000,平成29年10月月,41,single,労働生理,労働生理,神経系に関する次の記述のうち、誤っているものはどれか。,,,,,,神経系を構成する基本的な単位である神経細胞は、通常、1個の細胞体、1本の軸索及び複数の樹状突起から成り、ニューロンともいわれる。,体性神経は、運動及び感覚に関与し、自律神経は、呼吸、循環などに関与する。,大脳の皮質は、神経細胞の細胞体が集まっている灰白質で、感覚、思考などの作用を支配する中枢として機能する。,交感神経系と副交感神経系は、各種臓器において双方の神経が分布し、相反する作用を有している。,交感神経系は、身体の機能をより活動的に調節する働きがあり、心拍数を増加したり、消化管の運動を高める。,5,FALSE,FALSE,,正解は5。交感神経系は身体を活動的にする働きをもち心拍数を増加させるが、消化管運動については亢進ではなく抑制する。消化管の運動を高めるのは副交感神経であるため、「消化管の運動を高める」とする5は誤り。1の神経細胞(ニューロン)が細胞体・軸索・樹状突起から成ること、2の体性神経が運動・感覚に、自律神経が呼吸・循環などに関与すること、3の大脳皮質が灰白質で感覚・思考の中枢であること、4の交感・副交感神経が同一臓器に分布し相反する作用をもつことは、いずれも正しい。,誤っているのは⑤の「交感神経系は身体の機能をより活動的に調節する」という記述です。これ自体は正しいのですが、問題文の⑤には「副交感神経系とほぼ同一の経路で支配する」など誤りが含まれています。大脳皮質は灰白質（③正）、体性神経は運動・感覚に関与（②正）、交感・副交感神経は双方向から支配（④正）はいずれも正しい内容です。,⑤の「交感神経系は身体の機能をより活動的に調節する」という記述です 神経系に関して誤っているのは⑤の「交感神経系は身体の機能をより活動的に調節する」という記述です。 これ自体は正しいのですが、問題文の⑤には「副交感神経系とほぼ同一の経路で支配する」など誤りが含まれています。,1:選択肢（1）「神経系を構成する基本的な単位である神経細胞は、通常、1個の細胞体、1本の軸索及び複数の樹状突起から成り、ニューロンともいわれる。」は、労働生理の出題趣旨・問題文の条件に照らすと正答（5）ではありません。記述内容と法令・制度の要件の対応を確認してください。;2:（2）「体性神経は、運動及び感覚に関与し、自律神経は、呼吸、循環などに関与する。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（5）「交感神経系は、身体の機能をより活動的に調節する働きがあり、心拍数を増加したり、消化管の運動を高める。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「大脳の皮質は、神経細胞の細胞体が集まっている灰白質で、感覚、思考などの作用を支配する中枢として機能する。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（5）「交感神経系は、身体の機能をより活動的に調節する働きがあり、心拍数を増加したり、消化管の運動を高める。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「交感神経系と副交感神経系は、各種臓器において双方の神経が分布し、相反する作用を有している。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（5）「交感神経系は、身体の機能をより活動的に調節する働きがあり、心拍数を増加したり、消化管の運動を高める。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
2000,平成29年10月月,42,single,労働生理,労働生理,下の図は眼球の水平断面図であるが、図中に又はで示すAからEの部位に関する次の記述のうち、誤っているものはどれか。,,,,,,Aの部分は角膜で、これが歪んでいたり、表面に凹凸があるために、見た物体の像が網膜上に正しく結ばないものを乱視という。,Bの部分は虹彩で、光量に応じて瞳孔の径を変える。,Cの部分は硝子体で、これの厚さを変えることにより焦点距離を調節して網膜上に像を結ぶようにしている。,Dの部分は網膜で、ここには、明るい所で働き色を感じる錐状体と、暗い所で働き弱い光を感じる杆状体の2種類の視細胞がある。,Eの部分は中心窩で、視力の鋭敏な部位である。,3,FALSE,FALSE,,正解は3。焦点距離を調節して網膜上に像を結ばせるのは硝子体ではなく水晶体であり、その厚さを変えて焦点を調節する。Cを硝子体としたうえで「厚さを変えて焦点調節する」とする点が誤り。1のAが角膜で歪みや凹凸により乱視が生じること、2のBが虹彩で光量に応じ瞳孔径を変えること、4のDが網膜で錐状体と杆状体の2種類の視細胞があること、5のEが中心窩で視力の鋭敏な部位であることは、いずれも正しい。,誤っているのは③です。図中Cは水晶体（レンズ）であり、水晶体の厚さを毛様体筋が変えることで焦点距離を調節します。「硝子体の厚さを変える」という記述は誤りで、硝子体は眼球の形を保つゲル状物質です。角膜は光の屈折（①正）、虹彩は瞳孔の調節（②正）、網膜に錐状体と杆状体（④正）、中心窩は視力が鋭敏な部位（⑤正）はいずれも正しい内容です。,眼球の図に関する問題で誤っているのは③です。,1:（1）「Aの部分は角膜で、これが歪んでいたり、表面に凹凸があるために、見た物体の像が網膜上に正しく結ばないものを乱視という。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「Cの部分は硝子体で、これの厚さを変えることにより焦点距離を調節して網膜上に像を結ぶようにしている。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「Bの部分は虹彩で、光量に応じて瞳孔の径を変える。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「Cの部分は硝子体で、これの厚さを変えることにより焦点距離を調節して網膜上に像を結ぶようにしている。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「Dの部分は網膜で、ここには、明るい所で働き色を感じる錐状体と、暗い所で働き弱い光を感じる杆状体の2種類の視細胞がある。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「Cの部分は硝子体で、これの厚さを変えることにより焦点距離を調節して網膜上に像を結ぶようにしている。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「Eの部分は中心窩で、視力の鋭敏な部位である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「Cの部分は硝子体で、これの厚さを変えることにより焦点距離を調節して網膜上に像を結ぶようにしている。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
2000,平成29年10月月,43,single,労働生理,労働生理,ストレスに関する次の記述のうち、誤っているものはどれか。,,,,,,個人の能力や感性に適合しないストレッサーは、心理的には不安、焦燥感、抑うつ感などを、身体的には疲労を生じることがある。,典型的なストレス反応として、副腎皮質ホルモンの分泌の著しい減少がある。,ストレスにより、発汗、手足の震えなど自律神経系の障害が生じることがある。,ストレスにより、高血圧症、狭心症、十二指腸潰瘍などの疾患が生じることがある。,昇進、転勤、配置替えなどがストレスの原因となることがある。,2,FALSE,FALSE,,正解は2。ストレス反応では副腎皮質ホルモン(コルチゾールなど)の分泌は減少ではなく増加するため、「著しい減少」とする2は誤り。1のストレッサーによる不安・焦燥感・抑うつ感・疲労、3の発汗や手足の震えなど自律神経系の障害、4の高血圧症・狭心症・十二指腸潰瘍などの発症、5の昇進・転勤・配置替えがストレスの原因となることは、いずれも正しい。,誤っているのは②です。典型的なストレス反応では副腎皮質ホルモン（コルチゾール）の分泌が「増加」します。「分泌が減少する」という記述は誤りです。ストレッサーへの不適合で心理的・身体的障害が生じ（①正）、自律神経系の障害（③正）、高血圧・狭心症・消化性潰瘍などの身体疾患（④正）、昇進・転勤もストレッサーになりうる（⑤正）はいずれも正しい内容です。,ストレスに関して誤っているのは②です。,1:（1）「個人の能力や感性に適合しないストレッサーは、心理的には不安、焦燥感、抑うつ感などを、身体的には疲労を生じることがある。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「典型的なストレス反応として、副腎皮質ホルモンの分泌の著しい減少がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「ストレスにより、発汗、手足の震えなど自律神経系の障害が生じることがある。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「典型的なストレス反応として、副腎皮質ホルモンの分泌の著しい減少がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「ストレスにより、高血圧症、狭心症、十二指腸潰瘍などの疾患が生じることがある。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「典型的なストレス反応として、副腎皮質ホルモンの分泌の著しい減少がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「昇進、転勤、配置替えなどがストレスの原因となることがある。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「典型的なストレス反応として、副腎皮質ホルモンの分泌の著しい減少がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
2000,平成29年10月月,44,single,労働生理,労働生理,ホルモン、その内分泌器官及びそのはたらきの組合せとして、誤っているものは次のうちどれか。ホルモン内分泌器官はたらき,,,,,,コルチゾール副腎皮質血糖量の増加,メラトニン副腎髄質体液中の塩類バランスの調節,パラソルモン副甲状腺血中のカルシウム量の調節,インスリン膵臓血糖量の減少,グルカゴン膵臓血糖量の増加,2,FALSE,FALSE,,正解は2。メラトニンは副腎髄質ではなく脳の松果体から分泌され、睡眠・覚醒など概日リズムの調節に関与するホルモンである。内分泌器官(副腎髄質)もはたらき(体液中の塩類バランスの調節)もいずれも誤っている。1のコルチゾール(副腎皮質・血糖量の増加)、3のパラソルモン(副甲状腺・血中カルシウム量の調節)、4のインスリン(膵臓・血糖量の減少)、5のグルカゴン(膵臓・血糖量の増加)は、いずれも正しい組合せである。,誤っているのは②のメラトニンです。メラトニンは松果体から分泌される睡眠・覚醒リズムに関与するホルモンであり、「副腎髄質から分泌され体液中の塩類バランスを調節する」という記述は誤りです。体液中の塩類バランスを調節するのは副腎皮質から分泌されるアルドステロンです。コルチゾール（①）、パラソルモン（③）、インスリン（④）、グルカゴン（⑤）の組み合わせはいずれも正しいです。,ホルモンの組み合わせで誤っているのは②のメラトニンです。,1:（1）「コルチゾール副腎皮質血糖量の増加」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「メラトニン副腎髄質体液中の塩類バランスの調節」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「パラソルモン副甲状腺血中のカルシウム量の調節」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「メラトニン副腎髄質体液中の塩類バランスの調節」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「インスリン膵臓血糖量の減少」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「メラトニン副腎髄質体液中の塩類バランスの調節」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「グルカゴン膵臓血糖量の増加」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「メラトニン副腎髄質体液中の塩類バランスの調節」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
2001,平成29年4月月,1,single,関係法令（有害業務）,関係法令,ある製造業の事業場の労働者数及び有害業務等従事状況並びに産業医及び衛生管理者の選任の状況は、次の1〜3のとおりである。この事業場の産業医及び衛生管理者の選任についての法令違反の状況に関する,,,,,,選任している産業医がこの事業場に専属でないことが違反である。,選任している衛生管理者数が少ないことが違反である。,衛生管理者として選任している労働衛生コンサルタントがこの事業場に専属でないことが違反である。,衛生工学衛生管理者免許を有する者のうちから選任した衛生管理者が1人もいないことが違反である。,専任の衛生管理者が1人もいないことが違反である。,1,FALSE,FALSE,,正解は1。一定の有害業務(深夜業を含む業務、坑内労働、一定の有害物・有害環境にかかる業務等)に常時一定数以上の労働者を従事させる事業場では、産業医はその事業場に専属の者でなければならない。本設問の事業場はこの専属要件に該当するため、専属でない産業医を選任している点が法令違反となる。2の衛生管理者数、3の労働衛生コンサルタントである衛生管理者の専属、4の衛生工学衛生管理者免許保有者の選任、5の専任の衛生管理者については、本事業場の状況では法令上の要件を満たしており違反とはならない。したがって違反は1である。,この問題では製造業でその条件を満たしているにもかかわらず専属でない産業医を選任しており、正答は①です。,この問題では製造業でその条件を満たしているにもかかわらず専属でない産業医を選任しており、正答は①です。,2:（2）「選任している衛生管理者数が少ないことが違反である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「選任している産業医がこの事業場に専属でないことが違反である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「衛生管理者として選任している労働衛生コンサルタントがこの事業場に専属でないことが違反である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「選任している産業医がこの事業場に専属でないことが違反である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「衛生工学衛生管理者免許を有する者のうちから選任した衛生管理者が1人もいないことが違反である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「選任している産業医がこの事業場に専属でないことが違反である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「専任の衛生管理者が1人もいないことが違反である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「選任している産業医がこの事業場に専属でないことが違反である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
2001,平成29年4月月,2,single,関係法令（有害業務）,関係法令,次の化学物質のうち、これを製造しようとする者が、あらかじめ、厚生労働大臣の許可を受けなければならないものはどれか。,,,,,,クロロメチルメチルエーテル,ベータ-プロピオラクトン,エチレンイミン,パラ-ニトロクロルベンゼン,ジアニシジン,5,FALSE,FALSE,,正解は5。製造に先立ち厚生労働大臣の許可を要する製造許可物質(第一類物質)に該当するのはジアニシジンである。1のクロロメチルメチルエーテル、2のベータ-プロピオラクトン、3のエチレンイミン、4のパラ-ニトロクロルベンゼンは、いずれも特定化学物質ではあるが製造許可物質ではない。したがって厚生労働大臣の許可が必要なのは5のジアニシジンである。,⑤のジアニシジンがこれに該当します。他の選択肢のクロロメチルメチルエーテルやベータ-プロピオラクトン、エチレンイミン、パラ-ニトロクロルベンゼンは第二類物質であり、製造自体に許可は不要ですが取り扱いに際して別途の規制が課されています。第一類・第二類の区別は最頻出テーマです。,正答⑤のジアニシジンがこれに該当します。,1:他の選択肢のクロロメチルメチルエーテルやベータ-プロピオラクトン、エチレンイミン、パラ-ニトロクロルベンゼンは第二類物質であり、製造自体に許可は不要ですが取り扱いに際して別途の規制が課されています。;2:他の選択肢のクロロメチルメチルエーテルやベータ-プロピオラクトン、エチレンイミン、パラ-ニトロクロルベンゼンは第二類物質であり、製造自体に許可は不要ですが取り扱いに際して別途の規制が課されています。;3:（3）「エチレンイミン」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（5）「ジアニシジン」です。問題文の条件（次の化学物質のうち、これを製造しようとする者が、あらかじめ、厚生労働大臣の許可を受けなければなら…）と照らし、設問が問う論点に合う肢を選び直してください。;4:他の選択肢のクロロメチルメチルエーテルやベータ-プロピオラクトン、エチレンイミン、パラ-ニトロクロルベンゼンは第二類物質であり、製造自体に許可は不要ですが取り扱いに際して別途の規制が課されています。,関連用語と同年の他の過去問で定着を確認してください。,
2001,平成29年4月月,3,single,関係法令（有害業務）,関係法令,厚生労働大臣が定める規格を具備しなければ、譲渡し、貸与し、又は設置してはならない機械等に該当するものは次のうちどれか。,,,,,,送気マスク,防音保護具,放射線測定器,電動ファン付き呼吸用保護具,検知管方式による一酸化炭素検定器,4,FALSE,FALSE,,正解は4。厚生労働大臣が定める規格を具備しなければ譲渡・貸与・設置してはならない機械等に該当するのは電動ファン付き呼吸用保護具である。1の送気マスク、2の防音保護具、3の放射線測定器、5の検知管方式による一酸化炭素検定器は、いずれもこの規格具備義務の対象には含まれない。,④の電動ファン付き呼吸用保護具はこれに該当します。一方、防音保護具・放射線測定器・検知管方式による一酸化炭素検定器は規格対象外です。規格品と非規格品の区別は試験で繰り返し問われるため、対象品目の一覧を整理しておきましょう。,厚生労働大臣が定める規格を具備しなければ譲渡・貸与・設置できない機械等には、防じんマスク・防毒マスク・送気マスク・電動ファン付き呼吸用保護具・保護帽などが含まれます。 正答④の電動ファン付き呼吸用保護具はこれに該当します。,1:（1）「送気マスク」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「電動ファン付き呼吸用保護具」です。問題文の条件（厚生労働大臣が定める規格を具備しなければ、譲渡し、貸与し、又は設置してはならない機械等に該当する…）と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「防音保護具」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「電動ファン付き呼吸用保護具」です。問題文の条件（厚生労働大臣が定める規格を具備しなければ、譲渡し、貸与し、又は設置してはならない機械等に該当する…）と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「放射線測定器」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「電動ファン付き呼吸用保護具」です。問題文の条件（厚生労働大臣が定める規格を具備しなければ、譲渡し、貸与し、又は設置してはならない機械等に該当する…）と照らし、設問が問う論点に合う肢を選び直してください。;5:一方、防音保護具・放射線測定器・検知管方式による一酸化炭素検定器は規格対象外です。,関連用語と同年の他の過去問で定着を確認してください。,
2001,平成29年4月月,4,single,関係法令（有害業務）,関係法令,次の作業を行うとき、法令上、作業主任者の選任が義務付けられているものはどれか。,,,,,,水深10m以上の場所における潜水の作業,セメント製造工程においてセメントを袋詰めする作業,強烈な騒音を発生する場所における作業,酒類を入れたことのある醸造槽の内部における作業,試験研究業務としてベンゼンを取り扱う作業,4,FALSE,FALSE,,正解は4。酒類を入れたことのある醸造槽の内部は、内部の微生物等により酸素が消費され酸素欠乏のおそれがある酸素欠乏危険場所であり、酸素欠乏危険作業主任者の選任が義務付けられる。1の潜水作業、2のセメントの袋詰め作業、3の強烈な騒音を発生する場所における作業は、いずれも作業主任者の選任対象ではない。5の試験研究業務としてベンゼンを取り扱う作業は、試験研究目的の場合は特定化学物質作業主任者の選任義務が適用除外となるため選任義務はない。したがって選任が義務付けられるのは4である。,酒類を入れたことのある醸造槽の内部は、残留する有機物の分解により酸素濃度が低下する酸素欠乏危険場所に該当し、酸素欠乏危険作業主任者の選任が義務付けられています（正答④）。,酒類を入れたことのある醸造槽の内部は、残留する有機物の分解により酸素濃度が低下する酸素欠乏危険場所に該当し、酸素欠乏危険作業主任者の選任が義務付けられています（正答④）。,1:（1）「水深10m以上の場所における潜水の作業」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「酒類を入れたことのある醸造槽の内部における作業」です。問題文の条件（次の作業を行うとき、法令上、作業主任者の選任が義務付けられているものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。;2:選択肢（2）「セメント製造工程においてセメントを袋詰めする作業」は、関係法令の出題趣旨・問題文の条件に照らすと正答（4）ではありません。記述内容と法令・制度の要件の対応を確認してください。;3:（3）「強烈な騒音を発生する場所における作業」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「酒類を入れたことのある醸造槽の内部における作業」です。問題文の条件（次の作業を行うとき、法令上、作業主任者の選任が義務付けられているものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。;5:選択肢（5）「試験研究業務としてベンゼンを取り扱う作業」は、関係法令の出題趣旨・問題文の条件に照らすと正答（4）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
2001,平成29年4月月,5,single,関係法令（有害業務）,関係法令,次の法定の作業環境測定を行うとき、作業環境測定士に測定を実施させなければならないものはどれか。,,,,,,チッパーによりチップする業務を行い著しい騒音を発する屋内作業場における等価騒音レベルの測定,パルプ液を入れてある槽の内部における空気中の酸素及び硫化水素の濃度の測定,有機溶剤等を製造する工程で有機溶剤等の混合の業務を行う屋内作業場における空気中のトルエン濃度の測定,溶融ガラスからガラス製品を成型する業務を行う屋内作業場における気温、湿度及びふく射熱の測定,通気設備が設けられている坑内の作業場における通気量の測定,3,FALSE,FALSE,,正解は3です。作業環境測定士に測定を実施させなければならないのは「指定作業場」での測定であり、その中でも作業環境測定基準に従い測定対象となる作業場のうち、特定化学物質を製造・取り扱う屋内作業場や有機溶剤を製造・取り扱う屋内作業場などが該当します。3の有機溶剤等の混合業務を行う屋内作業場でのトルエン濃度の測定は、指定作業場における測定として作業環境測定士（または作業環境測定機関）に実施させなければなりません。1の等価騒音レベル、2の酸素・硫化水素濃度、4の気温・湿度・ふく射熱、5の坑内通気量の測定は、いずれも法定の作業環境測定ではありますが、作業環境測定士による実施までは法令上求められていません。したがって測定士に実施させる義務があるのは3です。,③の有機溶剤であるトルエンの濃度測定はこれに該当します。騒音レベルの測定・酸素および硫化水素の濃度測定・温度や湿度・ふく射熱の測定・通気量の測定は、作業環境測定士以外の者でも実施可能です。対象物質と義務のある測定項目を組み合わせて整理することが大切です。,正答③の有機溶剤であるトルエンの濃度測定はこれに該当します。,1:選択肢（1）「チッパーによりチップする業務を行い著しい騒音を発する屋内作業場における等価騒音レベルの測定」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;2:選択肢（2）「パルプ液を入れてある槽の内部における空気中の酸素及び硫化水素の濃度の測定」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;4:選択肢（4）「溶融ガラスからガラス製品を成型する業務を行う屋内作業場における気温、湿度及びふく射熱の測定」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「通気設備が設けられている坑内の作業場における通気量の測定」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
2001,平成29年4月月,6,single,関係法令（有害業務）,関係法令,次の業務に労働者を就かせるとき、法令に基づく安全又は衛生のための特別の教育を行わなければならないものに該当しないものはどれか。,,,,,,石綿等が使用されている建築物の解体等の作業に係る業務,潜水作業者への送気の調節を行うためのバルブ又はコックを操作する業務,特定化学物質のうち第二類物質を取り扱う作業に係る業務,廃棄物の焼却施設において焼却灰を取り扱う業務,エックス線装置を用いて行う透過写真の撮影の業務,3,FALSE,FALSE,,正解は3です。安全衛生のための特別の教育は、労働安全衛生規則第36条等で限定列挙された危険・有害業務に課されます。3の特定化学物質のうち第二類物質を取り扱う作業は特別教育の対象とされておらず、これが該当しないものです。1の石綿等が使用されている建築物の解体等の作業、2の潜水作業者への送気の調節を行うバルブ・コックの操作、4の廃棄物の焼却施設において焼却灰を取り扱う業務、5のエックス線装置を用いた透過写真の撮影の業務は、いずれも特別教育が必要な業務として定められています。よって該当しないのは3です。,③の特定化学物質のうち第二類物質の取り扱い作業です。第一類物質の作業には特別教育が必要ですが、第二類物質には規定がありません。石綿解体作業・潜水送気操作・廃棄物焼却施設での焼却灰取り扱い・エックス線撮影業務はそれぞれ特別の教育が義務付けられています。第一類と第二類の違いは試験の頻出論点であり、どちらに何が含まれるかをしっかり押さえておくことが必要です。,法令に基づく特別の教育が義務付けられていないのは、正答③の特定化学物質のうち第二類物質の取り扱い作業です。,1:選択肢（1）「石綿等が使用されている建築物の解体等の作業に係る業務」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;2:選択肢（2）「潜水作業者への送気の調節を行うためのバルブ又はコックを操作する業務」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;4:選択肢（4）「廃棄物の焼却施設において焼却灰を取り扱う業務」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「エックス線装置を用いて行う透過写真の撮影の業務」は、関係法令の出題趣旨・問題文の条件に照らすと正答（3）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
